Hogwarts House,Best Hand,Arithmancy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
Gryffindor,0,74248.0,-5.724800386172682,-3.766224271990093,3.746,-599.1357198007572,594.4549300475793,-5.317366426966962,947.998128828341,1.3950288430953932,0.570668639788672,-255.1393,159.53
Hufflepuff,1,24982.0,8.295646532605126,-6.189193710245746,1.159,-118.8034363075646,353.1997324897281,4.406719265565387,1015.0565355348054,2.4860292664828982,-0.07113180682632425,-245.43406,61.25
Hufflepuff,0,63400.0,5.185773167194882,-7.172686503460463,4.747,-364.0208199087946,336.03108524921794,2.9153237529678435,1051.7110855616213,0.3979195002644049,-1.1268861431388777,-248.25002,-30.45
Gryffindor,1,32033.0,-4.236670757995288,-9.56484438446477,5.8629999999999995,-336.06409508088365,604.311144910978,-3.41744271635696,937.8780273310384,5.009049317508829,0.4587520730125216,-253.73334,222.84
Hufflepuff,0,57616.0,5.610285477484294,-7.09875949690243,4.6339999999999995,-555.0682595268299,328.7159240775466,8.088629687910359,1060.0969190693131,5.173498443262727,-1.9109964677426656,-246.28707000000003,-70.17
Hufflepuff,1,60935.0,1.7106921953113616,-6.006232282303622,8.048,-760.7673327500871,475.4726339691527,6.3179158074043045,1079.7451018169058,7.058323073732593,-1.407672255592496,-245.19035,-76.83
Gryffindor,0,48179.0,-5.598796325331231,-4.177583135303708,4.132,-586.5082277606158,599.2148614291089,-4.863483993753416,956.9504710464732,4.055751835560193,2.378512002574188,-253.21898,186.97
Hufflepuff,1,41825.0,3.7382497372807,-4.108192666063331,5.729,-480.8877689514968,413.8686017217224,8.91740288380431,1046.1365408290508,8.236909138940955,0.5520961884159629,-241.79555,-41.43
Hufflepuff,0,59701.0,3.221112205512709,-7.062276506980213,6.5020000000000024,-396.80312595716833,434.221693838584,1.9945434539935505,1047.625183948392,3.5431852164331423,-0.0062857295652514,-246.88416,13.58
Hufflepuff,0,57109.0,5.640621561077754,-4.5254525486283885,2.696,-456.0282098692953,396.2920871338079,4.157131122702299,1048.543716101082,4.388971182876953,-0.4469510842861165,-246.01377999999997,2.57
Gryffindor,1,53608.0,-7.878590357704987,-6.340310860642327,0.429,-754.1351504976135,578.9511769193037,-4.990509977513769,915.1098510635668,4.004298174809904,-0.7889268657090129,-261.04892,220.3
Gryffindor,0,47606.0,-6.680623970536969,-5.382348569303581,3.391,-550.9617794979654,556.1412936333761,-4.2972599564694045,939.5527837113816,2.600995413706761,-0.0381316930273075,-256.04592,173.15
Hufflepuff,0,46529.0,7.465972100607786,-5.213999187856434,3.4619999999999997,-697.6683438076054,411.9717348289595,2.9951308769158627,1058.3265038096522,5.598980864477973,-0.3763084851583959,-244.86802000000003,53.18
Hufflepuff,0,65739.0,4.756785678148924,-5.373443059357294,4.397,-700.8847957049909,395.9415587840149,3.135228255050972,1070.3465381538049,4.7713699051166465,-2.076840772998928,-246.99443,-11.83
Hufflepuff,0,60667.0,6.408615352872074,-4.968785567163964,2.9930000000000003,-603.9172825437871,399.2198304753777,2.6567106722322684,1058.10569884148,3.8890745107174656,0.7829773722394229,-246.21552999999997,18.78
Gryffindor,1,40361.0,-5.319455594253428,-4.304653336829864,4.649,-580.901104245521,576.8751592778235,-5.548898867200018,951.8990716555016,2.51655030491698,-0.0742901567897934,-252.93887,196.61
Hufflepuff,1,46096.0,3.931262098896832,-7.597173645831624,8.186,-642.6062045458584,396.2899378436185,4.32267406696776,1064.081125784602,5.359660442075864,-0.2354454301640846,-244.83154,-8.95
Hufflepuff,0,46750.0,6.0028975974266645,-5.763820184779549,2.478,-203.13896197224187,347.5395781240191,5.1347374793205045,1030.5109620459089,2.2899106495943955,0.2388891815414349,-246.44905,-8.02
Hufflepuff,0,38516.0,3.7367413023744303,-6.679311578279632,5.841,-739.4942620714464,388.53596195907903,8.696338713220069,1067.6783395061798,10.138837559082072,1.5941432059351122,-244.32914,-37.3
Gryffindor,0,31388.0,-6.081471612679709,-4.744380242756166,4.604,-796.782177359236,545.5686301987799,-5.157937240503001,937.3092091255828,2.2150095256258444,0.4199201704208624,-254.37107000000003,207.65
Hufflepuff,1,50587.0,6.270249171649067,-3.5538945452869264,3.545,-358.68578680835014,406.39788743801546,1.2431646648172716,1032.616055120456,5.970989998421986,0.2599796712018387,-242.25106,-22.73
Hufflepuff,0,59834.0,5.131928361699223,-3.5918316714929617,6.067,-450.8973149922863,399.04129957349136,7.174774081490999,1046.344201380468,4.3732520537422035,-1.0981647670081822,-242.01139,-52.27
Gryffindor,0,22317.0,5.946966165131987,2.5934752075465464,5.886,268.74202347635253,583.2199463012495,4.4158100881738696,1064.6430889799828,9.365671326561092,0.6229486293767446,-230.7606,44.48
Gryffindor,0,67622.0,-2.5966959008004267,-5.860945563493209,4.838,-767.8808347142361,652.1476705034981,-6.767152068492839,962.9371404905776,3.9612891978321714,-0.6459581455691756,-253.57317,234.36
Gryffindor,1,64783.0,-5.209282003710127,-4.8948301398318845,5.138999999999999,-403.53555547958473,475.4726339691527,-5.093051389740898,942.310699987871,-0.2745375720292173,-0.4458725454904866,-254.03352,154.24
Hufflepuff,1,52490.0,4.968604746655488,-3.875940546449376,4.16,-487.16455305279817,427.8987151446321,6.77668931303884,1044.5412992010934,6.936579202254532,-0.0023268494891426,-243.26836,-11.93
Gryffindor,1,35477.0,-6.155875704565423,-3.83534018537776,4.949,-495.6027145217786,554.5658957950559,-5.051459637802767,943.5582569808772,1.3926716949851583,-0.7564008599069637,-252.63339,179.7
Gryffindor,0,47573.0,-2.7246921388625043,-5.046357641653438,7.144,-422.9537269380944,629.9080606526823,-6.6214466870387625,952.4676245435388,1.3166269758311857,0.1477778312254437,-249.66992,223.39
Gryffindor,1,59486.0,-6.427009833572428,-4.746363366941703,3.789,-169.09161432969998,610.6254957091297,-3.864115237508349,948.2378788745604,3.2946954431348647,1.2654724648536018,-253.74228,150.91
Gryffindor,1,31765.0,-6.802548265388247,-4.11043314295632,4.613,-427.5692262733616,575.7238710312366,-2.3054106019382976,972.4572657103909,6.479295070294842,-0.3662349553697081,-251.38382,143.56
Gryffindor,1,34277.0,-5.249943170689676,-6.177868242687192,5.2170000000000005,-303.4492055812147,607.3685938539325,-3.40003914990259,960.9292649759476,5.7617659395467005,-2.305151697121908,-251.65606,184.73
Gryffindor,1,52406.0,-5.920311591514982,-5.366549521531068,3.826,-668.9386590251871,475.4726339691527,-5.33897713653141,928.2061754504792,1.6840160435511784,-0.5615074470494672,-256.04111,203.84
Hufflepuff,1,65706.0,4.681064891382916,-4.043495935387639,4.466,-788.1256271576108,419.5813077635636,5.81254065741635,1071.569606659432,7.551485523708626,-1.9094157461016743,-244.79903,-30.13
Gryffindor,0,49034.0,-4.0591824806935,-2.887031138632526,4.875,-795.8626547567203,651.5534744705825,-7.051686416062613,956.6469463602314,4.02827925771678,0.0965081952301112,-251.21743,244.22
Hufflepuff,0,36893.0,6.7751602780575615,-5.580903141065528,6.665,-536.0724925239151,449.31752646430994,4.4509857594008615,1040.0073192316331,5.87209281282002,0.6691565383585465,-241.45432,55.87
Gryffindor,0,37823.0,-5.758541665880923,-3.898878120780633,5.425,-448.62466296434616,581.3451136616344,-3.7586569862714176,964.0156342100815,4.05445044922508,-0.007462464537629,-250.90708,161.21
Gryffindor,0,87601.0,-5.88106165185962,-2.5625235899508594,3.2310000000000003,-588.8892676420343,617.6821326104607,-5.545642122496378,949.910264624384,1.3156140197509445,-3.313675764124477,-255.08945,149.0
Gryffindor,1,49822.37380952381,-4.4588884908305495,-4.609821226218472,4.96,-499.53287267931125,616.9576070532219,-5.824106947906826,948.9212003394368,1.5963083319372613,0.6486755533475765,-253.0356,188.01
Hufflepuff,0,68226.0,7.596626536758369,-3.486726877526558,3.657,-510.41867209573127,430.6627700129887,4.381621411594351,1044.3840699298223,3.797777918521808,0.8560477528779044,-243.47409,11.06
Gryffindor,0,59600.0,-5.842865959425247,-4.748477842368417,3.658,-578.0649068687998,581.4277768878081,-4.942080421460327,948.567167078313,2.465061238166504,0.9981393840545956,-255.25662000000003,172.12
Hufflepuff,0,71081.0,3.5497104881522636,-5.0996622004338485,6.223,-576.1827976809367,364.99484842756783,6.589344899834945,1065.850712996134,4.1896289573963585,-1.2840171915375505,-245.38901,-89.49
Gryffindor,0,55001.0,-4.133029905728471,-4.770026539839353,5.032,-688.3341345984284,604.1708124620393,-6.149528762869275,954.0400065357971,2.3679204054100804,1.7366893163352766,-253.17175,208.01
Hufflepuff,0,55942.0,3.673646908245589,-3.4412281020784414,5.574,-575.3306717301903,475.4726339691527,4.4811782185199664,1056.958892681317,5.341886720625477,1.1197646838645885,-243.6697,-17.71
Hufflepuff,1,69743.0,5.1833337322876405,-5.74846258240038,5.84,-622.9188878640377,364.2249061722448,2.223745239981043,1069.0966593047826,1.460631812243525,0.0010509713816803,-246.74742,-29.12
Hufflepuff,1,79144.0,5.939489195920973,-3.6675351753313854,5.1370000000000005,-734.2905211175923,362.3057092500737,3.7676568982496974,1076.4795759046924,2.1066840420865827,-1.004764412716516,-245.26211,-58.56
Gryffindor,0,62636.0,-5.473951403398255,-7.83278013632583,2.576,-499.53287267931125,582.8450827628683,-5.534045302645887,922.5583604266368,1.7736580009514595,-0.3219196484866677,-259.18162,212.83
Hufflepuff,0,67115.0,5.930733577874233,-4.472166445109234,4.692,-395.2850213615125,385.5953475936535,2.674182102128704,1045.9004717002936,0.7276604587495163,-0.07113180682632425,-245.37527000000003,-10.79
Hufflepuff,1,63271.0,2.7100697976940347,-2.811438854369902,4.968,-607.4784990078913,407.60062080683576,1.2431646648172716,1063.8686422763087,7.557223066828835,0.3746570631267732,-243.57838,-78.82
Gryffindor,1,48111.0,-4.492678059542741,-5.296343455403557,5.574,-455.97728611197607,617.0386582280739,-5.380612513076961,944.0798543449404,2.592942448828667,-0.9125199904505364,-252.18191,208.46
Hufflepuff,0,83476.0,3.911036256959592,-2.5430997922809166,7.43,-857.5464611809742,399.6055043219065,5.224335301042913,1086.843059608197,4.388404621781234,-0.1549439601692967,-243.11723,-91.27
Hufflepuff,1,36878.0,3.5878855459173424,-7.032140376092082,8.499,-555.5699873066498,431.8837159930976,6.048194761345679,1050.412642632646,7.342733169880409,0.7057779181912253,-242.73315,2.25
Hufflepuff,1,64073.0,3.9220819895983534,-4.31491068028304,4.904,-226.93985067380055,333.70473751706606,8.144382894867919,1041.7872195613506,2.247135039773137,0.6173058309966585,-244.61593,-106.56
Hufflepuff,1,22353.0,4.273556400049396,-7.255976408512652,5.254,-314.90480470444663,382.61349461623166,9.177905537462216,1031.9862775283943,8.20585892412645,-1.5389577612533605,-243.53668,-11.18
Hufflepuff,0,70192.0,6.2964695835810005,-4.200188576086634,6.894,-595.4663198376061,384.1764654736427,3.1636995835486657,1060.7816703470028,0.9790416419192772,-0.4560528417981576,-243.45619,-29.89
Hufflepuff,1,61194.0,4.217185984377911,-2.3288877699150805,5.186,-701.4073965219739,503.3779359041028,5.726552641036872,1055.463359024032,9.245810524116807,-0.7915543325370527,-241.77521,9.51
Hufflepuff,0,78114.0,6.068990348145072,-4.763977496015972,4.093,-515.5062517550734,365.22802473404977,1.9659047755246053,1059.7205388726647,0.2167293037303297,-0.3397395155142375,-247.20238,-26.74
Gryffindor,0,48551.0,-4.052347780268112,-4.121285044359027,5.58,-608.1105631191266,627.9730237480028,-5.251880076803452,970.4600409694268,4.663228514910284,0.2972719303876222,-250.66859,199.25
Hufflepuff,0,60549.0,8.20187556683478,-4.573085781456805,4.325,-299.1387248548036,379.9919093681388,-1.8033142014426768,1034.6000106992965,-3.62076162765629,-0.2324501398404205,-245.59829,59.72
Hufflepuff,1,30821.0,1.2185014320955452,-4.491672025808766,6.011,-297.14084004284473,375.1840581617369,4.190773637284703,1036.347755773676,2.481851292619628,0.4025648270427583,-242.48883,6.96
Gryffindor,0,48804.0,-8.212034954750745,-6.194862924883987,1.913,-321.0057153618725,475.4726339691527,-4.163207404632745,907.1902739929216,1.9665101765543929,-0.1453489543714815,-258.65235,187.51
Gryffindor,1,43027.0,-7.303554574444176,-3.4994183509197763,3.703,-379.9538785431844,601.9920492911642,-3.1667730601083166,953.5084047012692,5.334958833803384,-0.3695189595453575,-252.67669,158.12
Gryffindor,1,67704.0,-8.558150432016014,-4.007982702603816,0.052,-778.6227159212051,583.0611377666755,-5.0287840664582495,922.9461091123468,3.3533252273551266,0.9877857483934532,-260.50346,186.05
Hufflepuff,1,77752.0,3.8611054287839166,-1.3572156796666093,4.948,-797.055627034667,436.1159657868672,3.9284599569520022,1076.7052038438635,5.49959630816662,0.95185298262464,-243.74762,-43.03
Gryffindor,1,69750.0,-3.2482474525793834,-3.52651177582941,5.657,-682.1387196373005,617.2490492433557,-7.603293485089084,952.701533623114,-0.1802509900850464,-1.4410608288782365,-252.28141,206.4
Hufflepuff,1,51267.0,6.098228791819545,-5.074782547968611,6.447,-695.4077660938992,442.1729676798249,2.7828865456029694,1056.5083891710142,5.037728407316769,0.7086929148160918,-243.21372,40.43
Hufflepuff,1,73173.0,4.385445817572712,-1.9561265188910024,5.354,-704.6629856886899,398.4978923057157,4.128447813932107,1070.9588730325113,3.5789970683056995,0.5712569750949701,-243.68344,-53.5
Hufflepuff,0,68601.0,9.132216167019532,-4.866954935015149,4.051,-656.7589475073565,351.3748806816198,3.5509172019241086,1059.551360806628,1.055766461369127,1.211901897496465,-244.8826,-7.87
Gryffindor,1,37987.0,-6.07774411934846,-2.1726967200347795,4.09,-842.7085219918882,609.9417851061163,-6.015680593892325,946.682705738184,3.987179580087713,-0.6951845286400278,-252.35791,225.0
Gryffindor,0,37028.0,-6.3086089548781175,-4.430747246823851,5.5520000000000005,-294.476522570919,542.5660380347808,-3.2839886282124437,961.206304957522,2.4296205094644963,-0.4398271875826134,-251.59822000000003,131.13
Hufflepuff,1,55999.0,6.383589184342432,-5.631975418638233,6.222,-528.8854870596416,449.3842536293274,4.362673307964222,1042.8726442244038,5.051625278346076,-0.3559642301215182,-243.1225,28.28
Hufflepuff,1,67535.0,6.062585087022525,-4.929444102284993,5.03,-766.1069914094113,330.1794215648631,3.907619646210072,1080.5463722992065,2.4160492123528456,0.7284288042945019,-246.06641,-53.74
Gryffindor,1,48957.0,-3.4731319034642403,-6.608011784085858,5.71,-398.7870052811688,645.6624216636833,-4.96029288781294,959.3624642819666,4.901641543183288,1.445010767747083,-251.63213,216.0
Gryffindor,1,60649.0,-4.761269086369323,-6.047510420472351,4.824,-330.0797912424676,616.0443845200025,-4.945047182453402,942.2097639097552,2.254483153596519,-2.0642309297491703,-253.85094,186.85
Gryffindor,1,-4491.0,3.3101424569658064,4.671908689582693,2.863,225.31999668322345,540.4167445606979,4.410849489047717,1059.9755369188915,10.765112431517768,-0.07113180682632425,-232.28579,53.03
Hufflepuff,0,38341.0,5.9827935727807775,-4.087345614640177,3.905,-36.59365885817056,395.1915106324108,7.603707236195875,1009.4984586798828,3.521569876072232,-0.0140950041273094,-241.91766,-6.78
Gryffindor,0,47927.0,-3.723668334016371,-5.851630452678715,5.731,-598.2364018584196,614.5387966597561,-5.8271227628500375,947.0646940671684,2.697399374350853,-0.0343995535186991,-252.51846,223.96
Hufflepuff,0,40693.0,5.83376427578388,-6.994334415692612,4.771,-564.3719681847198,431.19614151295474,2.025823005741386,1047.864272075409,5.414641626032951,-0.7522931637886477,-245.92733,71.33
Gryffindor,1,8871.0,-5.197873501589196,-4.874959645034556,6.197,-542.0808406921958,596.5625286936499,-4.1243275522014775,962.0306385005872,6.295355095476606,-2.599141660808592,-249.30956,222.06
Gryffindor,1,49928.0,-4.820427319978704,-6.100768211219482,5.074,-291.3901287593462,632.6343549557041,-5.388552820774691,930.9084855901092,2.447027502155229,-0.2556518793290143,-253.15759,218.15
Hufflepuff,1,29262.0,5.65791462173379,-7.6034290368019555,3.851,-300.64376539844164,379.6189484764891,4.9523964662424635,1032.449983620133,5.081367904765214,0.3785289156057453,-245.94114,36.21
Hufflepuff,0,51351.0,6.641025542431646,-3.742853948620571,5.7570000000000014,-498.9724078512336,372.6753813218698,5.254208299623142,1049.6622804187955,2.615092322583606,0.1332297903948904,-242.07612000000003,-22.16
Gryffindor,0,67436.0,-6.122203361558436,-4.541422530134394,4.059,-329.494789844241,582.5148797995021,-4.592051232099559,942.025575596582,0.8808582504815612,1.3155615535483316,-254.76673,145.71
Hufflepuff,0,68124.0,1.3689507972695676,-6.504188538556086,7.256,-674.4606477794505,409.8748495167512,4.5572915218929175,1012.1550506680401,6.24009942362018,-0.4576328906107403,-247.06759,-58.44
Gryffindor,1,60918.0,-5.874430525443082,-4.0032294979877205,3.619,-592.5340418847202,475.4726339691527,-5.468082532701222,939.1084105835556,2.6871352117984406,-0.7868169163089145,-254.66852000000003,195.71
Hufflepuff,0,69088.0,4.048432963641019,-5.354303867812686,6.053,-748.3400810222421,390.9267936059132,4.58907350562732,1076.6661824047153,5.2139404437669885,-1.5451671958875624,-245.87765,-47.82
Hufflepuff,0,49776.0,3.7059246597240736,-4.968785567163964,6.473,-709.9491986475102,441.24593000447646,4.221979654885253,1064.0439329883432,7.141407118562912,-2.2551533861484145,-243.73137999999997,5.98
Hufflepuff,0,71166.0,2.6216392728162488,-4.686621311511731,7.557,-770.7917160225151,361.7148151149077,4.612022240333223,1085.9680783416393,3.855088814665856,0.8479681528383971,-245.44295,-89.98
Hufflepuff,0,71906.0,0.9754097870201824,-2.7010380121697986,8.263,-790.1616736068805,452.9641247185565,5.981336374519793,1079.92738306355,7.716706319302482,0.0114875402250576,-242.69097999999997,-78.73
Hufflepuff,0,46328.0,4.424230689678133,-7.202056186494337,3.37,-607.4074709946888,411.1788456930316,1.11806423390283,1061.664535251106,5.699577606423532,0.2774149807870217,-248.83615,54.11
Hufflepuff,1,55393.0,4.25731445258506,-3.7004872768558257,5.797999999999999,-547.3557302895891,446.6533996565047,4.459890313943668,1050.2927856896554,5.684788454827096,1.2471362115457534,-243.04501,1.77
Hufflepuff,1,73111.0,6.199773691417855,-2.062341293390876,2.5069999999999997,-576.0468157206502,454.5897160029713,3.8297122110568806,1051.2051616743329,5.195964324403472,0.4089873057330345,-244.22012,9.86
Hufflepuff,1,74932.0,4.797673467781672,-4.889053745872594,9.209,-982.6816811140905,422.4493898931785,0.2231426285568254,1090.4901430088175,2.5805842454088026,-0.6157751807591183,-244.32114,-7.34
Hufflepuff,0,43624.0,5.302900670696131,-4.969096577792112,3.43,-335.74334714857895,399.5805919112912,5.395146226609231,1034.8239297797263,4.959802599235509,-0.3663547194783377,-244.72465,9.73
Gryffindor,0,45611.0,-6.580078768169696,-3.478291683172313,4.513999999999999,-634.7000530457957,549.628687921821,-4.8647785605493885,943.2112202474734,1.2678207620657451,0.909103303054964,-253.85141,166.56
Gryffindor,0,64436.0,-4.985534386257685,-6.7620984698251565,4.4430000000000005,-304.08092064505763,636.7725729199635,-4.002241484219714,942.2067876592693,3.973112523359828,-0.9457900158815736,-254.40467,184.77
Hufflepuff,1,17747.0,7.4692085632446625,-5.326000365074969,3.201,-222.22586481586853,373.8662765419592,5.173792142418375,1018.6768338307982,3.772180299463664,0.4310667732179694,-242.85527,56.97
Hufflepuff,0,65642.0,5.393921152249536,-5.598076464766841,4.895,-487.09595532688905,385.18897966598473,4.6388062688321146,1053.4270708887127,4.181109911008586,-0.3498050148478849,-245.80006,-28.21
Hufflepuff,1,40972.0,7.3378057090708015,-4.917967362826102,4.013,-221.73444019498712,314.30122353349253,3.157241122536965,1033.1252943599147,-1.3723146549219716,1.4801642380843236,-244.57147,0.01
Hufflepuff,0,15925.0,5.3393145640437565,-8.055828429627391,6.095,-350.6845090004988,360.1666549283948,6.930188347140975,1035.5422981498727,5.953794294414449,1.3509781903314233,-243.65732000000003,14.97
Hufflepuff,0,69160.0,2.5385916322719044,-3.0054969347156177,6.721,-852.6869054470523,428.7513123939876,3.6613015818290418,1085.144537606985,6.228572385470357,-0.07113180682632425,-244.24317,-44.97
Hufflepuff,0,51016.0,5.5710923216128005,-5.196336699237465,2.9130000000000003,-447.3160849717383,390.076785844714,3.303454286328364,1046.3670080512795,3.895100152578852,-0.278073777080386,-246.50257,18.86
Gryffindor,1,37931.0,-7.0815545700817575,-5.351601892101503,4.438,-130.31867889967864,563.0920991308752,-2.861766947127544,943.2612428637524,3.0506932882352022,-0.4660175989325756,-253.23259,143.98
Gryffindor,1,53787.0,-3.2732257343677027,-7.237388468376143,4.066,-832.3290437780313,641.5758991739306,-6.005476276179028,954.5156571418544,5.7125105655307635,-0.4312090356992633,-255.12801,254.99
Hufflepuff,1,56496.0,1.2185014320955452,-3.1032224751040527,4.953,-790.5803237675335,471.7597163030389,0.178409174262117,1059.398604125609,4.176317887527773,1.6695012771597906,-242.59176,86.55
Hufflepuff,0,48872.0,4.680708651472943,-4.498728586408031,4.423,-455.5246544787787,373.3932091219437,7.887535446111768,1048.465806694229,5.960426169565697,0.7762841240988839,-243.78293,-48.94
Gryffindor,1,39887.0,-5.519751078273735,-5.421615787269393,4.583,-618.9237072197554,579.5418493727008,-5.110191674555249,938.7835423272188,2.7592838555389463,-1.8147903955283708,-254.13693,209.09
Hufflepuff,0,34812.0,3.575001143879541,-6.466169347557128,6.171,-374.5873043331698,383.492673633032,5.8915226611317895,1043.7390506756292,5.405200239351403,-1.0666619382709928,-244.38415,-12.89
Hufflepuff,1,45826.0,7.222445111940154,-5.328517360302609,4.882,-313.80965211941015,352.5459248957926,5.893877260521251,1035.6586287188998,2.0180907829695096,1.3099242059309006,-243.25735,-15.2
Hufflepuff,0,39994.0,5.272244762122208,-6.283662849369023,6.558,-227.3664574295283,395.1537341681809,5.984383787140369,1025.991576227797,3.3778472329221447,-1.6232972462949693,-242.94117000000003,-2.04
Gryffindor,0,66836.0,-4.0140754878697456,-3.421291390708165,4.977,-760.4548185301977,615.7126106319962,-6.92472429200362,952.6968148284428,1.1949879286965983,0.4423223157807845,-252.99965,204.56
Gryffindor,1,38734.0,-6.014812223894137,-7.41889373669547,4.301,-393.1405769466507,572.6225142858286,1.2431646648172716,942.0145755813762,4.181109911008586,-0.6241536869557112,-255.05659,181.62
Hufflepuff,1,43551.0,5.872995558789501,-7.175571810537432,4.2780000000000005,-742.070921757844,410.1246185457955,1.843917962712524,1064.7513850189553,6.082783993195255,-0.6768495653742389,-247.09087,60.05
Hufflepuff,0,48581.0,4.892875036595275,-5.969110244310008,3.498,-638.8944818457873,409.6526277683738,1.5262896849421723,1061.6313305235672,5.2601757755103655,0.8356000894579891,-247.50971,44.73
Gryffindor,0,47924.0,4.230244978702424,3.4194100797818963,6.8839999999999995,306.32995195042093,618.4992813812937,3.292718816253895,1052.3449627738948,7.145534389268048,1.048844016639774,-231.82094,24.21
Hufflepuff,1,37022.0,7.469537151467064,-6.169879337259188,3.447,-304.539699954422,351.03124653586264,4.438295606099588,1034.1322845168124,2.3528756641481894,-0.5125828849071086,-244.95814,23.38
Hufflepuff,0,67125.0,2.3125533337421373,-4.3565982719527705,6.117000000000001,-680.9574672114088,430.8679433911233,4.1821714606712765,1071.7757887146818,4.181109911008586,0.4930572190108905,-245.46142000000003,-38.33
Gryffindor,1,49822.37380952381,-6.0313943891844595,-4.476351232228682,3.599,-602.4901457749172,586.4151454504482,-4.192877729148022,957.1391802198864,3.6360067634118254,-0.72546634691577,-254.90392000000003,157.15
Gryffindor,0,37542.0,-8.265147728529909,-6.5436521997652815,2.084,-649.4997110830889,552.9989979845674,-3.4685305333784893,915.586173409016,4.072176821356194,-0.4779249532196927,-258.83154,199.35
Gryffindor,0,25078.0,-4.6715286140582535,-4.929518608527991,6.931,-316.06620405202295,576.8473179992889,-4.891588037966408,1012.1550506680401,1.8529746736215496,-0.3596353845531158,-249.60717,195.73
Hufflepuff,0,27472.0,4.258666403126528,-7.076035659240085,5.364,-275.9053402526955,384.7280041006889,1.2431646648172716,1034.7804303993134,3.6718674811438894,0.8395730044256756,-245.50941,35.97
Hufflepuff,0,62686.0,3.6495435395311135,-4.1703791770678285,5.082,-587.1514080036436,408.8489201352894,5.220921959744575,1060.6601476708586,5.596505284371856,-0.8407705631429265,-244.95387,-37.39
Gryffindor,0,64641.0,1.2185014320955452,-4.1596314471090565,3.0039999999999996,-645.3819026323595,600.1857588827858,-5.692090864243963,940.4851599484444,2.273688848696479,0.3957432158008686,-255.92952,190.33
Gryffindor,0,67762.0,-3.1064160703650563,-4.609915652623603,7.117999999999999,-355.00277071294227,619.6847188573032,-6.1924523849326025,950.7265725336606,-0.4925017493514852,0.6370680453861342,-250.56286,180.11
Hufflepuff,0,39664.0,5.307487365770244,-5.843574778275622,5.565,-483.6944279467669,453.3304856552162,6.639799336980115,1037.5304608400102,8.165046133163289,-2.66533830235858,-242.67528,28.23
Hufflepuff,0,31603.0,8.270781786029048,-5.5934067842100745,4.593,-351.7396432203345,385.41798540681145,5.102503500168283,1027.0291574292476,3.3382204949915235,1.1419573268806278,-242.3123,45.17
Gryffindor,1,54596.0,-4.8995879798608515,-4.638695748201254,5.095,-505.5084760294072,572.3820508914129,-5.7837253874215975,948.581467821906,0.5526559044896104,0.8240197252239629,-253.43645,178.03
Hufflepuff,1,68802.0,3.0876440499028144,-4.2353330355566925,4.515,-457.8163756111519,451.0132693619752,1.976564660493528,1051.8082368939968,4.194865568437197,0.2076954319058503,-246.52992000000003,5.48
Gryffindor,0,49822.37380952381,-4.352975180938912,-5.199247701526864,4.819,-664.9791729299908,621.4896362464333,-5.214949652144608,957.488307508308,4.48036021213516,1.112509524642081,-252.91746,210.57
Gryffindor,1,64225.0,-6.725379031510682,-4.6237191873523615,1.776,-833.532624379939,587.3230910348755,-6.704470566853571,915.7574878999344,1.1159067460846792,-0.213771907320928,-259.1363,223.69
Hufflepuff,0,74747.0,4.973182524470125,-3.1005828290072053,5.997000000000001,-654.5640848872298,385.8109095935168,1.9828660530734337,1012.1550506680401,1.237469020817544,-0.1575282958179777,-244.64615,-38.02
Gryffindor,0,36050.0,-8.420350592954499,-3.1123755857804087,3.029,-430.9799480924413,540.008171318455,-3.6361946803067258,944.116707018964,2.9521794719970584,0.5994341218923824,-254.49369,145.15
Hufflepuff,1,34595.0,2.26948426138587,-6.376831648362489,5.176,-362.2126038599779,451.1729669618946,6.681690833346214,1034.9719172942418,9.10722169962622,0.0929422150511807,-244.76615,13.38
Hufflepuff,0,48238.0,4.196043072634264,-4.464759435881415,6.319,-499.53287267931125,417.6421877337823,4.0740526829124555,1054.9496511672169,5.036613584198667,1.3233043592797342,-243.44088,0.21
Hufflepuff,1,49231.0,5.014411767264819,-6.164022439992608,4.0569999999999995,-582.1055937000774,390.5319994189705,0.4315986125581785,1061.3617489611688,3.18131671169006,-1.1157447512262837,-247.72097999999997,41.72
Gryffindor,1,49913.0,-2.2149850582953197,-7.949029895050696,6.268,-767.74633508802,598.3041089421015,-7.443277788718112,934.3434143915124,0.5004234501758704,1.3370309775044782,-254.44449,263.53
Hufflepuff,1,24891.0,4.899694553907711,-7.673346022076872,4.845,-170.42198863278577,354.50069393932444,8.94875677898073,1024.139152028814,5.962553818146813,0.4342905899763393,-244.2249,-19.9
Hufflepuff,0,64294.0,6.623409622257488,-4.373811654126103,5.481,-509.98977012663767,404.6439806804137,6.062806074849241,1047.523450293685,3.950061786348612,0.8843715402793161,-242.88412999999997,-26.12
Hufflepuff,0,55032.0,5.401484900471952,-3.6641168075462014,4.773,-245.2695322188661,356.8796160433159,8.173458138314064,1033.612923622988,2.859172754601808,-0.07113180682632425,-242.61112999999995,-69.41
Hufflepuff,0,31374.0,9.06907680598236,-4.819189692646176,1.587,-211.29371832222432,406.7769754427954,3.8787871798558258,1012.2178518953424,3.1597328953852166,-0.1333249945437559,-243.557,87.08
